iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NOR,Europe,Norway,9/13/2021,177262,1120,1256.143,827,0,0.714,32432.132,204.917,229.826,151.309,0,0.131,0.87,,,127,23.236,,,,,30624,7513403,1374.664,5.603,24076,4.405,0.043,23.3,people tested,7489936,3995180,3492725,2031,16070,31588,137.04,73.1,63.9,0.04,5779,8914,0.163,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/14/2021,178481,1219,1186.857,829,2,0.857,32655.162,223.03,217.149,151.675,0.366,0.157,0.84,,,105,19.211,,,,,25944,7539347,1379.411,4.747,22909,4.191,0.039,25.6,people tested,7518685,4011370,3505152,2163,28749,30838,137.56,73.39,64.13,0.04,5642,10089,0.185,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/15/2021,179450,969,1104.429,841,12,2.143,32832.452,177.29,202.068,153.871,2.196,0.392,0.82,,,106,19.394,,,,,24417,7563764,1383.878,4.467,21988,4.023,0.038,26.3,people tested,7579374,4041146,3535257,2971,60689,29107,138.67,73.94,64.68,0.05,5325,11499,0.21,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/16/2021,180432,982,1012,841,0,2,33012.12,179.668,185.157,153.871,0,0.366,0.8,,,97,17.747,,,,,21266,7585030,1387.769,3.891,21111,3.863,0.038,26.3,people tested,7631961,4067568,3559650,4743,52587,27499,139.64,74.42,65.13,0.09,5031,12636,0.231,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/17/2021,181195,763,935.143,841,0,2,33151.72,139.6,171.095,153.871,0,0.366,0.79,,,107,19.577,,,,,16663,7601693,1390.818,3.049,20093,3.676,0.041,24.4,people tested,7656810,4080877,3570433,5500,24849,26767,140.09,74.66,65.33,0.1,4897,13191,0.241,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/18/2021,181765,570,896.571,841,0,2,33256.008,104.288,164.038,153.871,0,0.366,0.79,,,,,,,,,8674,7610367,1392.405,1.587,19820,3.626,0.059,16.9,people tested,7659639,4083176,3570907,5556,2829,26618,140.14,74.71,65.33,0.1,4870,13363,0.244,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/19/2021,182239,474,871,841,0,2,33342.731,86.724,159.36,153.871,0,0.366,0.78,,,,,12,2.236,80,14.718,9333,7619700,1394.112,1.708,19560,3.579,0.052,19.2,people tested,7659743,4083196,3570986,5561,104,26554,140.14,74.71,65.34,0.1,4858,13307,0.243,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,-754.9,-1.07,16.25,-138.1176805
NOR,Europe,Norway,9/20/2021,182918,679,808,841,0,2,33466.962,124.231,147.833,153.871,0,0.366,0.77,,,122,22.321,,,,,27824,7647524,1399.203,5.091,19160,3.506,0.036,27.8,people tested,7680253,4096087,3577621,6545,20510,27188,140.52,74.94,65.46,0.12,4974,14415,0.264,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/21/2021,183402,484,703,841,0,1.714,33555.516,88.553,128.622,153.871,0,0.314,0.76,,,119,21.772,,,,,21767,7669291,1403.185,3.983,18563,3.396,0.032,31.2,people tested,7706144,4111457,3587116,7571,25891,26780,140.99,75.22,65.63,0.14,4900,14298,0.262,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/22/2021,184609,1207,737,850,9,1.286,33776.35,220.835,134.843,155.517,1.647,0.235,0.78,,,113,20.675,,,,,19920,7689211,1406.83,3.645,17921,3.279,0.036,27.8,people tested,7744234,4128357,3606157,9720,38090,23551,141.69,75.53,65.98,0.18,4309,12459,0.228,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/23/2021,185330,721,699.714,850,0,1.286,33908.266,131.915,128.021,155.517,0,0.235,0.78,,,100,18.296,,,,,16915,7706126,1409.925,3.095,17299,3.165,0.045,22.2,people tested,7778243,4143345,3623063,11835,34009,20897,142.31,75.81,66.29,0.22,3823,10825,0.198,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/24/2021,186035,705,691.429,850,0,1.286,34037.254,128.988,126.505,155.517,0,0.235,0.79,,,96,17.564,,,,,13728,7719854,1412.437,2.512,16880,3.088,0.047,21.3,people tested,7793063,4149953,3630440,12670,14820,19465,142.58,75.93,66.42,0.23,3561,9868,0.181,38.89,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/25/2021,186554,519,684.143,850,0,1.286,34132.211,94.957,125.172,155.517,0,0.235,0.79,,,,,,,,,5934,7725788,1413.522,1.086,16489,3.017,0.068,14.7,people tested,7794917,4151603,3630608,12706,1854,19325,142.62,75.96,66.43,0.23,3536,9775,0.179,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/26/2021,186935,381,670.857,850,0,1.286,34201.919,69.708,122.741,155.517,0,0.235,0.79,,,,,17,3.167,64,11.737,5932,7731720,1414.608,1.085,16003,2.928,0.065,15.4,people tested,7795012,4151616,3630684,12712,95,19324,142.62,75.96,66.43,0.23,3536,9774,0.179,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,-654.2,-0.92,14,-119.6934516
NOR,Europe,Norway,9/27/2021,187593,658,667.857,850,0,1.286,34322.308,120.389,122.192,155.517,0,0.235,0.78,,,104,19.028,,,,,17283,7749003,1417.77,3.162,14497,2.652,0.043,23.3,people tested,7805324,4155981,3635901,13442,10312,17867,142.81,76.04,66.52,0.25,3269,8556,0.157,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/28/2021,188295,702,699,851,1,1.429,34450.747,128.439,127.89,155.7,0.183,0.261,0.77,,,97,17.747,,,,,13351,7762354,1420.212,2.443,13295,2.432,0.046,21.7,people tested,7818710,4161021,3643251,14438,13386,16081,143.05,76.13,66.66,0.26,2942,7081,0.13,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/29/2021,188850,555,605.857,861,10,1.571,34552.29,101.544,110.849,157.53,1.83,0.288,0.76,,,98,17.93,,,,,13226,7775580,1422.632,2.42,12338,2.257,0.044,22.7,people tested,7846227,4171219,3657972,17036,27517,14570,143.56,76.32,66.93,0.31,2666,6123,0.112,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,9/30/2021,189431,581,585.857,861,0,1.571,34658.591,106.301,107.189,157.53,0,0.288,0.77,,,93,17.015,,,,,11947,7787527,1424.818,2.186,11629,2.128,0.042,23.8,people tested,7873523,4181481,3671936,20106,27296,13611,144.06,76.51,67.18,0.37,2490,5448,0.1,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/1/2021,189915,484,554.286,861,0,1.571,34747.144,88.553,101.413,157.53,0,0.288,0.78,,,94,17.198,,,,,10002,7797529,1426.648,1.83,11096,2.03,0.049,20.4,people tested,7883462,4184069,3678236,21157,9939,12914,144.24,76.55,67.3,0.39,2363,4874,0.089,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/2/2021,190224,309,524.286,861,0,1.571,34803.68,56.535,95.924,157.53,0,0.288,0.79,,,,,,,,,4447,7801976,1427.462,0.814,10884,1.991,0.067,14.9,people tested,7883927,4184194,3678529,21204,465,12716,144.25,76.55,67.3,0.39,2327,4656,0.085,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/3/2021,190533,309,514,861,0,1.571,34860.215,56.535,94.042,157.53,0,0.288,0.8,,,,,10,1.863,61,11.178,4883,7806859,1428.355,0.893,10734,1.964,0.052,19.2,people tested,7883959,4184200,3678550,21209,32,12707,144.25,76.55,67.3,0.39,2325,4655,0.085,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,-587.3,-0.82,9.08,-107.4533233
NOR,Europe,Norway,10/4/2021,191017,484,489.143,861,0,1.571,34948.768,88.553,89.494,157.53,0,0.288,0.8,,,97,17.747,,,,,13958,7820817,1430.909,2.554,10259,1.877,0.047,21.3,people tested,7888791,4185335,3681584,21872,4832,11924,144.33,76.58,67.36,0.4,2182,4193,0.077,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/5/2021,191599,582,472,861,0,1.429,35055.252,106.484,86.358,157.53,0,0.261,0.8,,,92,16.832,,,,,11118,7831935,1432.943,2.034,9940,1.819,0.044,22.7,people tested,7898201,4188073,3686746,23382,9410,11356,144.51,76.63,67.45,0.43,2078,3865,0.071,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/6/2021,192079,480,461.286,871,10,1.429,35143.073,87.822,84.398,159.36,1.83,0.261,0.81,,,90,16.467,,,,,10843,7842778,1434.927,1.984,9600,1.756,0.045,22.2,people tested,7912422,4191786,3693879,26757,14221,9456,144.77,76.69,67.58,0.49,1730,2938,0.054,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/7/2021,192587,508,450.857,871,0,1.429,35236.018,92.944,82.49,159.36,0,0.261,0.83,,,97,17.747,,,,,10063,7852841,1436.768,1.841,9331,1.707,0.045,22.2,people tested,7928724,4195309,3701527,31888,16302,7886,145.07,76.76,67.72,0.58,1443,1975,0.036,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/8/2021,193054,467,448.429,871,0,1.429,35321.461,85.443,82.045,159.36,0,0.261,0.85,,,105,19.211,,,,,8316,7861157,1438.29,1.522,9090,1.663,0.054,18.5,people tested,7938613,4196706,3705328,36579,9889,7879,145.25,76.78,67.79,0.67,1442,1805,0.033,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/9/2021,193275,221,435.857,871,0,1.429,35361.895,40.435,79.745,159.36,0,0.261,0.86,,,,,,,,,3992,7865149,1439.02,0.73,9025,1.651,0.06,16.7,people tested,7938883,4196741,3705422,36720,270,7851,145.25,76.78,67.79,0.67,1436,1792,0.033,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/10/2021,193562,287,432.714,871,0,1.429,35414.405,52.51,79.17,159.36,0,0.261,0.89,,,,,15,2.795,59,10.806,4025,7869174,1439.756,0.736,8902,1.629,0.06,16.7,people tested,7938999,4196757,3705438,36804,116,7863,145.25,76.78,67.8,0.67,1439,1794,0.033,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,-510.2,-0.7,10.58,-93.34698714
NOR,Europe,Norway,10/11/2021,193734,172,388.143,871,0,1.429,35445.875,31.469,71.015,159.36,0,0.261,0.9,,,98,17.93,,,,,11651,7880825,1441.888,2.132,8573,1.569,0.053,18.9,people tested,7949657,4197861,3707402,44394,10658,8695,145.45,76.8,67.83,0.81,1591,1789,0.033,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/12/2021,194630,896,433,871,0,1.429,35609.808,163.934,79.222,159.36,0,0.261,0.94,,,93,17.015,,,,,8814,7889639,1443.501,1.613,8243,1.508,0.052,19.2,people tested,7961685,4199185,3710028,52472,12028,9069,145.67,76.83,67.88,0.96,1659,1587,0.029,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/13/2021,195029,399,421.429,884,13,1.857,35682.81,73.002,77.105,161.738,2.379,0.34,0.95,,,93,17.015,,,,,8941,7898580,1445.137,1.636,7972,1.459,0.043,23.3,people tested,7974234,4201293,3715643,57298,12549,8830,145.9,76.87,67.98,1.05,1616,1358,0.025,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/14/2021,195385,356,399.714,884,0,1.857,35747.944,65.134,73.132,161.738,0,0.34,0.97,,,95,17.381,,,,,7813,7906393,1446.566,1.429,7650,1.4,0.048,20.8,people tested,7981925,4202592,3719223,60110,7691,7600,146.04,76.89,68.05,1.1,1391,1040,0.019,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/15/2021,195808,423,393.429,884,0,1.857,35825.337,77.393,71.982,161.738,0,0.34,1,,,95,17.381,,,,,7308,7913701,1447.903,1.337,7506,1.373,0.061,16.4,people tested,7986629,4203467,3721421,61741,4704,6859,146.12,76.91,68.09,1.13,1255,966,0.018,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/16/2021,196142,334,409.571,884,0,1.857,35886.446,61.109,74.936,161.738,0,0.34,1.04,,,,,,,,,3427,7917128,1448.53,0.627,7426,1.359,0.085,11.8,people tested,7986707,4203488,3721467,61752,78,6832,146.13,76.91,68.09,1.13,1250,964,0.018,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/17/2021,196351,209,398.429,884,0,1.857,35924.685,38.239,72.897,161.738,0,0.34,1.08,,,,,17,3.167,63,11.551,3844,7920972,1449.233,0.703,7400,1.354,0.067,14.9,people tested,7986760,4203495,3721486,61779,53,6823,146.13,76.91,68.09,1.13,1248,963,0.018,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,-456.3,-0.62,7.2,-83.48535914
NOR,Europe,Norway,10/18/2021,196896,545,451.714,884,0,1.857,36024.399,99.714,82.646,161.738,0,0.34,1.12,,,99,18.113,,,,,11879,7932851,1451.407,2.173,7432,1.36,0.063,15.9,people tested,7990258,4203926,3722875,63457,3498,5800,146.19,76.92,68.11,1.16,1061,866,0.016,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/19/2021,197504,608,410.571,884,0,1.857,36135.64,111.241,75.119,161.738,0,0.34,1.15,,,101,18.479,,,,,9465,7942316,1453.139,1.732,7525,1.377,0.061,16.4,people tested,7995841,4204846,3725273,65722,5583,4879,146.29,76.93,68.16,1.2,893,809,0.015,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/20/2021,198161,657,447.429,893,9,1.286,36255.845,120.206,81.862,163.385,1.647,0.235,1.2,,,118,21.589,,,,,10183,7952499,1455.002,1.863,7703,1.409,0.07,14.3,people tested,8007517,4207207,3730058,70252,11676,4755,146.51,76.98,68.25,1.29,870,845,0.015,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/21/2021,198909,748,503.429,893,0,1.286,36392.701,136.855,92.108,163.385,0,0.235,1.24,,,121,22.138,,,,,9266,7961765,1456.697,1.695,7910,1.447,0.07,14.3,people tested,8019909,4209171,3735225,75513,12392,5426,146.73,77.01,68.34,1.38,993,940,0.017,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/22/2021,199550,641,534.571,894,1,1.429,36509.979,117.278,97.806,163.568,0.183,0.261,1.27,,,121,22.138,,,,,8712,7970477,1458.291,1.594,8111,1.484,0.086,11.6,people tested,8025803,4210038,3737612,78153,5894,5596,146.84,77.03,68.38,1.43,1024,939,0.017,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/23/2021,200093,543,564.429,894,0,1.429,36609.327,99.348,103.269,163.568,0,0.261,1.3,,,,,,,,,4309,7974786,1459.079,0.788,8237,1.507,0.107,9.3,people tested,8025931,4210085,3737659,78187,128,5603,146.84,77.03,68.38,1.43,1025,942,0.017,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/24/2021,200517,424,595.143,894,0,1.429,36686.903,77.576,108.888,163.568,0,0.261,1.32,,,,,13,2.422,82,15.091,4824,7979610,1459.962,0.883,8377,1.533,0.104,9.6,people tested,8025957,4210092,3737665,78200,26,5600,146.84,77.03,68.38,1.43,1025,942,0.017,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,-361.2,-0.49,12.72,-66.08571493
NOR,Europe,Norway,10/25/2021,201410,893,644.857,894,0,1.429,36850.287,163.385,117.984,163.568,0,0.261,1.35,,,125,22.87,,,,,14188,7993798,1462.558,2.596,8707,1.593,0.086,11.6,people tested,8030369,4210647,3739295,80427,4412,5730,146.92,77.04,68.41,1.47,1048,960,0.018,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/26/2021,202554,1144,721.429,895,1,1.571,37059.596,209.308,131.994,163.751,0.183,0.288,1.37,,,106,19.394,,,,,12156,8005954,1464.782,2.224,9091,1.663,0.087,11.5,people tested,8036296,4211606,3741389,83301,5927,5779,147.03,77.06,68.45,1.52,1057,966,0.018,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/27/2021,203734,1180,796.143,900,5,1,37275.49,215.895,145.664,164.665,0.915,0.183,1.37,,,101,18.479,,,,,12844,8018798,1467.132,2.35,9471,1.733,0.087,11.5,people tested,8049129,4213376,3746983,88770,12833,5945,147.27,77.09,68.56,1.62,1088,881,0.016,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/28/2021,204730,996,831.571,900,0,1,37457.72,182.23,152.146,164.665,0,0.183,1.37,,,107,19.577,,,,,13202,8032000,1469.547,2.415,10034,1.836,0.087,11.5,people tested,8062391,4214859,3752968,94564,13262,6069,147.51,77.12,68.66,1.73,1110,813,0.015,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/29/2021,205855,1125,900.714,900,0,0.857,37663.552,205.832,164.796,164.665,0,0.157,1.37,,,121,22.138,,,,,11928,8043928,1471.73,2.182,10493,1.92,0.099,10.1,people tested,8067362,4215577,3754790,96995,4971,5937,147.6,77.13,68.7,1.77,1086,791,0.014,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/30/2021,206653,798,937.143,900,0,0.857,37809.555,146.003,171.461,164.665,0,0.157,1.37,,,,,,,,,5367,8049295,1472.712,0.982,10644,1.947,0.113,8.8,people tested,8067560,4215645,3754850,97065,198,5947,147.61,77.13,68.7,1.78,1088,794,0.015,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,10/31/2021,207280,627,966.143,900,0,0.857,37924.272,114.717,176.767,164.665,0,0.157,1.37,,,,,22,4.099,118,21.611,5681,8054976,1473.751,1.039,10767,1.97,0.121,8.3,people tested,8067587,4215649,3754862,97076,27,5947,147.61,77.13,68.7,1.78,1088,794,0.015,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,-229.9,-0.31,17.28,-42.0628623
NOR,Europe,Norway,11/1/2021,208615,1335,1029.286,902,2,1.143,38168.526,244.254,188.32,165.031,0.366,0.209,1.37,,,168,30.738,,,,,18332,8073308,1477.105,3.354,11359,2.078,0.108,9.3,people tested,8071804,4216199,3756006,99599,4217,5919,147.68,77.14,68.72,1.82,1083,793,0.015,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/2/2021,210241,1626,1098.143,902,0,1,38466.021,297.495,200.918,165.031,0,0.183,1.36,,,163,29.823,,,,,15683,8088991,1479.974,2.869,11862,2.17,0.09,11.1,people tested,8081779,4217159,3757828,106792,9975,6498,147.87,77.16,68.75,1.95,1189,793,0.015,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/3/2021,211755,1514,1145.857,919,17,2.714,38743.025,277.004,209.648,168.142,3.11,0.497,1.35,,,167,30.555,,,,,16929,8105920,1483.072,3.097,12446,2.277,0.098,10.2,people tested,8103828,4219217,3762556,122055,22049,7814,148.27,77.2,68.84,2.23,1430,834,0.015,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/4/2021,213289,1534,1222.714,920,1,2.857,39023.688,280.663,223.71,168.325,0.183,0.523,1.34,,,171,31.286,,,,,14865,8120785,1485.791,2.72,12684,2.321,0.101,9.9,people tested,8128069,4221455,3767222,139392,24241,9383,148.71,77.24,68.93,2.55,1717,942,0.017,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/5/2021,214795,1506,1277.143,922,2,3.143,39299.228,275.54,233.668,168.691,0.366,0.575,1.33,,,173,31.652,,,,,14138,8134923,1488.378,2.587,12999,2.378,0.103,9.7,people tested,8140885,4222511,3769514,148860,12816,10503,148.95,77.26,68.97,2.72,1922,991,0.018,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/6/2021,215857,1062,1314.857,922,0,3.143,39493.533,194.305,240.568,168.691,0,0.575,1.32,,,,,,,,,6807,8141730,1489.624,1.245,13205,2.416,0.13,7.7,people tested,8142693,4222583,3769631,150479,1808,10733,148.98,77.26,68.97,2.75,1964,991,0.018,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/7/2021,216855,998,1367.857,922,0,3.143,39676.129,182.596,250.265,168.691,0,0.575,1.31,,,,,42,7.638,148,27.014,7419,8149149,1490.981,1.357,13453,2.461,0.129,7.8,people tested,8143932,4222592,3769642,151698,1239,10906,149,77.26,68.97,2.78,1995,992,0.018,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,-69,-0.09,21.39,-12.62434754
NOR,Europe,Norway,11/8/2021,218387,1532,1396,921,-1,2.714,39956.426,280.297,255.414,168.508,-0.183,0.497,1.3,,,197,36.043,,,,,20721,8169870,1494.772,3.791,13795,2.524,0.115,8.7,people tested,8156316,4223264,3771231,161821,12384,12073,149.23,77.27,69,2.96,2209,1009,0.018,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/9/2021,220513,2126,1467.429,924,3,3.143,40345.402,388.976,268.483,169.056,0.549,0.575,1.28,,,187,34.214,,,,,17857,8187727,1498.039,3.267,14105,2.581,0.098,10.2,people tested,8175981,4224544,3774439,176998,19665,13457,149.59,77.29,69.06,3.24,2462,1055,0.019,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
NOR,Europe,Norway,11/10/2021,222296,1783,1505.857,947,23,4,40671.623,326.22,275.514,173.265,4.208,0.732,1.27,,,188,34.397,,,,,19131,8206858,1501.54,3.5,14420,2.638,0.103,9.7,people tested,8211710,4226588,3778656,206466,35729,15412,150.24,77.33,69.13,3.78,2820,1053,0.019,20.37,5465629,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,,,,
